work_year,salary,salary_in_usd,remote_country,salary_in_usd_adjusted,cross_border_work,cross_region_work,salary_quartile,log_salary_usd,is_remote,experience_level_encoded,company_size_encoded,simplified_job_title_Analytics Professional,simplified_job_title_BI Developer,simplified_job_title_Computer Vision Engineer,simplified_job_title_Data Analyst,simplified_job_title_Data Architect,simplified_job_title_Data Engineer,simplified_job_title_Data Leadership,simplified_job_title_Data Scientist,simplified_job_title_Database/ETL Engineer,simplified_job_title_ML/AI Engineer,simplified_job_title_ML/AI Leadership,simplified_job_title_NLP Engineer,simplified_job_title_Other Data Professional,simplified_job_title_Other Leadership,job_category_BI and Visualization,job_category_Cloud and Database,job_category_Data Analysis,job_category_Data Architecture and Modeling,job_category_Data Engineering,job_category_Data Management and Strategy,job_category_Data Quality and Operations,job_category_Data Science and Research,job_category_Leadership and Management,job_category_Machine Learning and AI,employee_region_Africa,employee_region_Asia,employee_region_Australia/Oceania,employee_region_Europe,employee_region_Middle East,employee_region_North America,employee_region_Other,employee_region_South America,company_region_Africa,company_region_Asia,company_region_Australia/Oceania,company_region_Europe,company_region_Middle East,company_region_North America,company_region_Other,company_region_South America,work_setting_Hybrid,work_setting_In-person,work_setting_Remote
2023,95000,95000.0,False,0.248229506364432,False,False,Low,0.5893221579903365,0,0.0,0.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,75000,75000.0,False,0.18576218799653468,False,False,Low,0.5124163382477485,0,0.0,0.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,300000,300000.0,False,0.8885195196353796,False,False,Very High,0.9634280365166208,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,234000,234000.0,False,0.6823773690213184,False,False,Very High,0.8825945694303932,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,140000,140000.0,False,0.38878097269220097,False,False,Medium,0.7154763107989179,0,0.3333333333333333,0.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,120000,120000.0,False,0.32631365432430365,False,False,Medium,0.6653255189843792,0,0.3333333333333333,0.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,204500,204500.0,False,0.5902380744286698,False,False,Very High,0.8387544989760047,0,0.3333333333333333,0.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,142200,142200.0,False,0.39565237771266965,False,False,Medium,0.7205489831940666,0,0.3333333333333333,0.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,155000,155000.0,False,0.435631461468124,False,False,High,0.7485899027621898,0,0.3333333333333333,0.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,110000,110000.0,False,0.295079995140355,False,False,Medium,0.6370175708274632,0,0.3333333333333333,0.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,266500,266500.0,False,0.7838867613691516,False,False,Very High,0.9249055561020945,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,152000,152000.0,False,0.4262613637129394,False,False,High,0.7422313387269668,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,222200,222200.0,False,0.645521651184259,False,False,Very High,0.865760622494268,0,0.3333333333333333,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,136000,136000.0,False,0.3762875090186215,False,False,Medium,0.7060456165679496,0,0.3333333333333333,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,273400,273400.0,False,0.8054379862060761,False,False,Very High,0.93322169540065,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,182200,182200.0,False,0.5205870144484643,False,False,High,0.8011902117914649,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,167500,167500.0,False,0.4746735354480598,False,False,High,0.7738224016946749,0,0.6666666666666666,0.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,106500,106500.0,False,0.28414821442597293,False,False,Low,0.6264977019259121,0,0.6666666666666666,0.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,185900,185900.0,False,0.5321434683465254,False,False,High,0.8077307408456358,0,0.6666666666666666,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,129300,129300.0,False,0.3553609573653759,False,False,Medium,0.6896097633955951,0,0.6666666666666666,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,185000,185000.0,False,0.52933243901997,False,False,High,0.8061518617521095,0,0.3333333333333333,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,79600,79600.0,False,0.20012967122115108,False,False,Low,0.5317822923874234,0,0.3333333333333333,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,122000,122000.0,False,0.33256038616109335,False,False,Medium,0.6707030987778886,0,0.6666666666666666,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,94500,94500.0,False,0.2466678234052346,False,False,Low,0.5876053404430222,0,0.6666666666666666,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,247300,247300.0,False,0.7239181357359701,False,False,Very High,0.9005794975073367,0,0.6666666666666666,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,139700,139700.0,False,0.3878439629166825,False,False,Medium,0.7147784138486233,0,0.6666666666666666,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,176000,176000.0,False,0.5012221457544161,False,False,High,0.789926751564094,0,0.6666666666666666,0.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,100000,100000.0,False,0.26384633595640633,False,False,Low,0.6060097219452576,0,0.6666666666666666,0.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,204500,204500.0,False,0.5902380744286698,False,False,Very High,0.8387544989760047,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,142200,142200.0,False,0.39565237771266965,False,False,Medium,0.7205489831940666,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,247600,247600.0,False,0.7248551455114886,False,False,Very High,0.9009739241107968,0,0.6666666666666666,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,127300,127300.0,False,0.3491142255285862,False,False,Medium,0.6845381693419483,0,0.6666666666666666,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,223400,223400.0,False,0.6492696902863329,False,False,Very High,0.8675128861749486,1,0.6666666666666666,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2023,186200,186200.0,False,0.5330804781220438,False,False,High,0.8082553356976581,1,0.6666666666666666,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2023,167500,167500.0,False,0.4746735354480598,False,False,High,0.7738224016946749,0,0.6666666666666666,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,106500,106500.0,False,0.28414821442597293,False,False,Low,0.6264977019259121,0,0.6666666666666666,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,185900,185900.0,False,0.5321434683465254,False,False,High,0.8077307408456358,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,129300,129300.0,False,0.3553609573653759,False,False,Medium,0.6896097633955951,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,72000,72000.0,False,0.17639209024135008,False,False,Low,0.4991354668890646,1,0.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2023,64000,64000.0,False,0.15140516289419115,False,False,Low,0.4608163851496454,1,0.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2023,179820,179820.0,False,0.5131534035626846,False,False,High,0.7969124854744569,0,0.6666666666666666,0.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,143860,143860.0,False,0.40083716513720513,False,False,Medium,0.724324863112888,0,0.6666666666666666,0.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,283050,283050.0,False,0.8355784673185865,False,False,Very High,0.9445068381142208,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,188700,188700.0,False,0.540888892918031,False,False,High,0.8125943726772933,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,133000,133000.0,False,0.3669174112634369,False,False,Medium,0.6987887468439968,0,0.3333333333333333,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,58400,58400.0,False,0.1339143137511799,False,False,Low,0.4310262650886476,0,0.3333333333333333,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,141298,141298.0,False,0.3928351016542775,False,False,Medium,0.7184787448447434,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,115607,115607.0,False,0.312592707844795,False,False,Medium,0.6531920301446994,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,100000,100000.0,False,0.26384633595640633,False,False,Low,0.6060097219452576,0,0.0,0.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,75000,75000.0,False,0.18576218799653468,False,False,Low,0.5124163382477485,0,0.0,0.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,266500,266500.0,False,0.7838867613691516,False,False,Very High,0.9249055561020945,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,144400,144400.0,False,0.4025237827331384,False,False,Medium,0.7255437747720461,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,58000,71363.0,False,0.17440250615133257,False,False,Low,0.4962443373190655,0,0.6666666666666666,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023,45000,55368.0,False,0.12444426828660668,False,False,Low,0.4136812663858507,0,0.6666666666666666,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023,287500,287500.0,False,0.8494774456554437,False,False,Very High,0.9495818545548169,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,156000,156000.0,False,0.43875482738651883,False,False,High,0.7506821039934652,0,0.6666666666666666,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
